folder,model,param,run,solver,policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime,SolverMemOut,SATClauses,SATVars,SolverFailures
nlink-5,nlink-opt-5,opt.15,5,kissmdd,tabnolim,6.930000000000001,3.032,0,,21.359,1,0,6128.0,0,,,0,14088980,3369,
nlink-3,nlink-opt-3,opt.12,5,minion,tabnolim,0.011101,0.009,0,0.002404,0.206,1,0,107,0,6,0.000932,,,,
nlink-3,nlink-opt-3,opt.12,4,minion,tab,0.011416,0.031,0,0.002401,0.202,1,0,107,0,6,0.0003,,,,
nlink-3,nlink-opt-3,opt.12,2,kissat,tab,0.04,0.014,0,,0.367,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.12,4,gecode,notab,0.232,,0,,0.183,1,0,44094,0,,,,,,22040
nlink-3,nlink-opt-3,opt.12,4,chuffed,notab,0.110,,0,,0.236,1,0,2102,0,,,,,,1989
nlink-3,nlink-opt-3,opt.15,3,ortools,tabnolim,1.324,0.014,0,,0.315,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.15,1,kissmdd,notab,0.2,,0,,0.525,1,0,34779.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.15,4,kissat,tabnolim,0.08,0.014,0,,0.774,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.15,2,ortools,notab,0.455,,0,,0.206,1,0,,0,,,,,,2894
nlink-3,nlink-opt-3,opt.15,4,gecode,tabnolim,0.734,0.039,0,,0.3,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.15,3,kissat,notab,0.18000000000000002,,0,,0.339,1,0,30953.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,1,ortools,tabnolim,10.362,0.026,0,,0.163,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,1,kissat,tabnolim,0.08,0.04,0,,0.661,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.15,4,ortools,tabnolim,1.389,0.016,0,,0.353,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.15,2,kissat,tabnolim,0.08,0.223,0,,2.525,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,2,chuffed,notab,0.109,,0,,0.245,1,0,2102,0,,,,,,1989
nlink-3,nlink-opt-3,opt.12,4,kissat,tab,0.04,0.04,0,,0.468,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,3,kissmdd,tabnolim,0.05,0.019,0,,0.598,1,0,4174.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,5,kissmdd,tabnolim,0.060000000000000005,0.033,0,,0.688,1,0,3849.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.12,4,chuffed,tab,0.015,0.009,0,,0.281,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,1,ortools,notab,0.483,,0,,0.436,1,0,,0,,,,,,2894
nlink-3,nlink-opt-3,opt.12,5,chuffed,notab,0.119,,0,,0.248,1,0,2102,0,,,,,,1989
nlink-3,nlink-opt-3,opt.12,3,chuffed,tabnolim,0.022,0.015,0,,0.381,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.12,2,kissat,notab,0.08,,0,,0.288,1,0,9552.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.12,4,kissmdd,tab,0.02,0.033,0,,0.452,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.15,5,chuffed,tab,0.084,0.028,0,,0.258,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.15,4,chuffed,tabnolim,0.080,0.014,0,,0.302,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,2,kissmdd,tabnolim,0.03,0.026,0,,0.509,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.12,2,kissmdd,tab,0.02,0.019,0,,0.377,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.12,3,ortools,tab,10.35,0.029,0,,0.224,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,3,kissat,tabnolim,0.08,0.015,0,,0.506,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.15,4,ortools,tab,1.759,0.046,0,,0.45,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.12,5,kissmdd,tab,0.04,0.013,0,,0.744,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.12,1,chuffed,tabnolim,0.018,0.027,0,,0.253,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,5,kissmdd,tab,0.05,0.089,0,,1.061,1,0,3849.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.12,3,kissat,tabnolim,0.04,0.016,0,,0.425,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.12,1,ortools,tab,12.172,0.027,0,,0.31,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.12,2,minion,tab,0.01518,0.037,0,0.003414,0.285,1,0,107,0,6,0,,,,
nlink-3,nlink-opt-3,opt.12,1,kissat,tabnolim,0.04,0.026,0,,0.381,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,1,chuffed,tabnolim,0.101,0.033,0,,0.42,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,1,minion,notab,0.155688,,0,0.154626,0.219,1,0,33884,0,6,0.000118,,,,
nlink-3,nlink-opt-3,opt.15,4,minion,notab,0.850728,,0,0.850423,0.196,1,0,202644,0,7,0,,,,
nlink-3,nlink-opt-3,opt.12,3,minion,tab,0.013089,0.009,0,0.002443,0.198,1,0,107,0,6,0.000924,,,,
nlink-3,nlink-opt-3,opt.12,3,ortools,notab,0.212,,0,,0.157,1,0,,0,,,,,,1201
nlink-3,nlink-opt-3,opt.15,1,kissmdd,tabnolim,0.060000000000000005,0.019,0,,0.762,1,0,4026.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,1,kissmdd,tab,0.05,0.015,0,,0.824,1,0,4026.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,5,kissmdd,notab,0.25,,0,,0.295,1,0,39080.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,1,chuffed,tab,0.014,0.019,0,,0.173,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.12,2,ortools,tab,11.786,0.031,0,,0.274,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,2,kissmdd,tab,0.06999999999999999,0.034,0,,0.933,1,0,3915.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,2,kissmdd,notab,0.19,,0,,0.27,1,0,35414.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,4,kissat,notab,0.05,,0,,0.409,1,0,9259.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.12,5,kissat,notab,0.07,,0,,0.341,1,0,10005.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.12,5,ortools,tab,10.605,0.01,0,,0.197,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.12,3,gecode,notab,0.304,,0,,0.39,1,0,44094,0,,,,,,22040
nlink-3,nlink-opt-3,opt.12,5,gecode,tab,0.029,0.013,0,,0.215,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.12,2,gecode,tab,0.174,0.017,0,,0.228,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.15,3,minion,notab,1.03186,,0,1.031,0.428,1,0,202644,0,7,0,,,,
nlink-3,nlink-opt-3,opt.12,3,kissmdd,notab,0.05,,0,,0.43,1,0,8866.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,3,gecode,tabnolim,0.154,0.015,0,,0.465,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,1,chuffed,notab,0.120,,0,,0.707,1,0,2102,0,,,,,,1989
nlink-3,nlink-opt-3,opt.12,1,minion,tabnolim,0.015031,0.082,0,0.002746,0.381,1,0,107,0,6,0.001084,,,,
nlink-3,nlink-opt-3,opt.15,5,chuffed,tabnolim,0.097,0.214,0,,0.542,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,3,chuffed,notab,0.130,,0,,0.286,1,0,2102,0,,,,,,1989
nlink-3,nlink-opt-3,opt.12,4,gecode,tabnolim,0.305,0.021,0,,0.412,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.15,5,ortools,tabnolim,1.219,0.045,0,,0.313,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.12,5,ortools,notab,0.216,,0,,0.239,1,0,,0,,,,,,1201
nlink-3,nlink-opt-3,opt.15,2,gecode,tab,0.116,0.018,0,,0.376,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,1,gecode,tabnolim,0.024,0.025,0,,0.237,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.15,5,minion,notab,0.860213,,0,0.859195,0.135,1,0,202644,0,7,0,,,,
nlink-3,nlink-opt-3,opt.15,2,kissat,notab,0.18000000000000002,,0,,0.368,1,0,35414.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.15,4,gecode,tab,0.069,0.014,0,,0.287,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,3,minion,tabnolim,0.011559,0.026,0,0.002326,0.169,1,0,107,0,6,0.000997,,,,
nlink-3,nlink-opt-3,opt.12,2,gecode,notab,0.167,,0,,0.168,1,0,44094,0,,,,,,22040
nlink-3,nlink-opt-3,opt.15,3,minion,tabnolim,0.0422,0.042,0,0.020538,0.311,1,0,588,0,7,0.000981,,,,
nlink-3,nlink-opt-3,opt.15,4,chuffed,tab,0.087,0.024,0,,0.277,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,1,ortools,notab,0.307,,0,,0.311,1,0,,0,,,,,,1201
nlink-3,nlink-opt-3,opt.15,1,gecode,notab,1.04,,0,,0.2,1,0,236304,0,,,,,,118143
nlink-3,nlink-opt-3,opt.12,2,gecode,tabnolim,0.146,0.027,0,,0.249,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.15,2,ortools,tabnolim,4.673,0.045,0,,0.465,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.12,1,kissmdd,tabnolim,0.04,0.026,0,,0.452,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.15,3,kissmdd,tab,0.060000000000000005,0.021,0,,0.577,1,0,4174.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,3,ortools,notab,0.373,,0,,0.235,1,0,,0,,,,,,2894
nlink-3,nlink-opt-3,opt.12,4,chuffed,tabnolim,0.025,0.024,0,,0.26,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,1,minion,tabnolim,0.0361,0.022,0,0.018122,0.132,1,0,588,0,7,0.001692,,,,
nlink-3,nlink-opt-3,opt.12,2,kissmdd,notab,0.08,,0,,0.363,1,0,9552.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,4,kissat,notab,0.31,,0,,0.58,1,0,46084.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,4,kissat,tabnolim,0.04,0.127,0,,1.375,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,1,kissat,notab,0.22,,0,,0.572,1,0,34779.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.15,3,minion,tab,0.039489,0.136,0,0.018898,0.398,1,0,588,0,7,0.002063,,,,
nlink-3,nlink-opt-3,opt.12,1,minion,tab,0.017749,0.039,0,0.003253,0.307,1,0,107,0,6,0.001294,,,,
nlink-3,nlink-opt-3,opt.15,2,gecode,tabnolim,0.047,0.015,0,,0.297,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,1,kissmdd,tab,0.02,0.009,0,,0.316,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.15,2,ortools,tab,1.228,0.028,0,,0.292,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.12,5,kissat,tab,0.04,0.015,0,,0.36,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,2,chuffed,tabnolim,0.079,0.058,0,,0.329,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.15,2,minion,notab,0.913121,,0,0.911822,0.166,1,0,202644,0,7,0.000358,,,,
nlink-3,nlink-opt-3,opt.12,2,ortools,notab,0.282,,0,,0.531,1,0,,0,,,,,,1201
nlink-3,nlink-opt-3,opt.15,5,kissat,tabnolim,0.08,0.025,0,,0.573,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.15,4,kissmdd,tab,0.060000000000000005,0.047,0,,0.763,1,0,4099.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,1,chuffed,notab,1.093,,0,,0.301,1,0,9173,0,,,,,,8855
nlink-3,nlink-opt-3,opt.12,4,minion,notab,0.128776,,0,0.128495,0.145,1,0,33884,0,6,0,,,,
nlink-3,nlink-opt-3,opt.12,3,chuffed,tab,0.021,0.029,0,,0.215,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,1,ortools,tabnolim,1.237,0.023,0,,0.279,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.12,3,kissmdd,tabnolim,0.02,0.02,0,,0.524,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.12,5,chuffed,tab,0.022,0.029,0,,0.203,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,3,kissat,tab,0.08,0.235,0,,2.267,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,4,kissmdd,tabnolim,0.04,0.019,0,,0.567,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.15,1,minion,notab,1.00932,,0,1.00869,0.307,1,0,202644,0,7,0,,,,
nlink-3,nlink-opt-3,opt.12,3,kissat,notab,0.05,,0,,0.392,1,0,8866.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,4,kissmdd,notab,0.27,,0,,0.333,1,0,46084.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,4,ortools,tabnolim,10.52,0.025,0,,0.225,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.12,1,gecode,notab,0.171,,0,,0.151,1,0,44094,0,,,,,,22040
nlink-3,nlink-opt-3,opt.12,2,minion,tabnolim,0.013363,0.032,0,0.002436,0.204,1,0,107,0,6,0.000995,,,,
nlink-3,nlink-opt-3,opt.12,3,kissat,tab,0.04,0.009,0,,0.409,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.12,3,gecode,tabnolim,0.117,0.034,0,,0.284,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.12,5,ortools,tabnolim,12.491,0.028,0,,0.3,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,3,kissmdd,notab,0.18000000000000002,,0,,0.345,1,0,30953.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.12,5,kissat,tabnolim,0.04,0.017,0,,0.589,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,1,chuffed,tab,0.088,0.035,0,,0.368,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,3,kissmdd,tab,0.02,0.026,0,,0.346,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.12,1,kissat,tab,0.04,0.019,0,,0.416,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,4,ortools,notab,0.56,,0,,0.351,1,0,,0,,,,,,2894
nlink-3,nlink-opt-3,opt.12,5,kissmdd,tabnolim,0.04,0.024,0,,0.445,1,0,1728.0,0,,,0,31702,678,
nlink-3,nlink-opt-3,opt.15,4,minion,tabnolim,0.041282,0.334,0,0.019054,0.861,1,0,588,0,7,0.001141,,,,
nlink-3,nlink-opt-3,opt.12,1,kissmdd,notab,0.05,,0,,0.253,1,0,10128.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,2,gecode,notab,1.139,,0,,0.288,1,0,236304,0,,,,,,118143
nlink-3,nlink-opt-3,opt.12,5,gecode,tabnolim,0.151,0.086,0,,0.433,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.12,3,minion,notab,0.129019,,0,0.127809,0.141,1,0,33884,0,6,0.000289,,,,
nlink-3,nlink-opt-3,opt.15,5,kissat,tab,0.08,0.03,0,,0.714,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,5,kissmdd,notab,0.09,,0,,0.519,1,0,10005.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,3,chuffed,tab,0.084,0.02,0,,0.236,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.15,5,minion,tab,0.038578,0.166,0,0.017063,0.588,1,0,588,0,7,0.002189,,,,
nlink-3,nlink-opt-3,opt.12,3,gecode,tab,0.11,0.029,0,,0.348,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.12,4,ortools,tab,11.109,0.043,0,,0.276,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,5,ortools,tab,1.189,0.014,0,,0.295,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.15,4,gecode,notab,0.956,,0,,0.184,1,0,236304,0,,,,,,118143
nlink-3,nlink-opt-3,opt.12,2,minion,notab,0.128618,,0,0.128621,0.191,1,0,33884,0,6,0,,,,
nlink-3,nlink-opt-3,opt.15,4,kissmdd,tabnolim,0.05,0.033,0,,0.576,1,0,4099.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,3,gecode,tab,0.068,0.024,0,,0.293,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.15,5,chuffed,notab,1.062,,0,,0.236,1,0,9173,0,,,,,,8855
nlink-3,nlink-opt-3,opt.15,4,minion,tab,0.043099,0.04,0,0.021148,0.417,1,0,588,0,7,0,,,,
nlink-3,nlink-opt-3,opt.12,1,kissat,notab,0.05,,0,,0.376,1,0,10128.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.15,2,kissat,tab,0.08,0.218,0,,1.82,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,5,chuffed,tabnolim,0.018,0.033,0,,0.215,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,5,minion,tabnolim,0.037297,0.025,0,0.017523,0.315,1,0,588,0,7,0.001806,,,,
nlink-3,nlink-opt-3,opt.15,4,kissat,tab,0.08,0.037,0,,0.896,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,5,minion,tab,0.015591,0.03,0,0.002677,0.309,1,0,107,0,6,0.001125,,,,
nlink-3,nlink-opt-3,opt.15,2,minion,tabnolim,0.04828,0.058,0,0.023912,0.417,1,0,588,0,7,0.000201,,,,
nlink-3,nlink-opt-3,opt.12,4,ortools,notab,2.674,,0,,0.295,1,0,,0,,,,,,1201
nlink-3,nlink-opt-3,opt.12,4,minion,tabnolim,0.014364,0.048,0,0.001679,0.325,1,0,107,0,6,0.001171,,,,
nlink-3,nlink-opt-3,opt.15,5,ortools,notab,0.371,,0,,0.204,1,0,,0,,,,,,2894
nlink-3,nlink-opt-3,opt.12,1,gecode,tab,0.216,0.18,0,,0.621,1,0,186,0,,,,,,84
nlink-3,nlink-opt-3,opt.15,2,kissmdd,tabnolim,0.060000000000000005,0.02,0,,0.94,1,0,3915.0,0,,,0,76123,1073,
nlink-3,nlink-opt-3,opt.15,2,chuffed,notab,1.022,,0,,0.315,1,0,9173,0,,,,,,8855
nlink-3,nlink-opt-3,opt.12,5,minion,notab,0.12855,,0,0.127958,0.16,1,0,33884,0,6,0,,,,
nlink-3,nlink-opt-3,opt.15,5,kissat,notab,0.28,,0,,0.724,1,0,39080.0,0,,,0,9998,1286,
nlink-3,nlink-opt-3,opt.15,5,gecode,tab,0.102,0.039,0,,0.335,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,5,gecode,notab,0.176,,0,,0.209,1,0,44094,0,,,,,,22040
nlink-3,nlink-opt-3,opt.15,3,ortools,tab,1.484,0.046,0,,0.366,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.15,5,gecode,notab,1.612,,0,,0.325,1,0,236304,0,,,,,,118143
nlink-3,nlink-opt-3,opt.12,2,kissat,tabnolim,0.04,0.082,0,,0.527,1,0,266.0,0,,,0,47896,11964,
nlink-3,nlink-opt-3,opt.15,3,gecode,notab,1.117,,0,,0.279,1,0,236304,0,,,,,,118143
nlink-3,nlink-opt-3,opt.15,1,gecode,tabnolim,0.055,0.016,0,,0.332,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.15,5,gecode,tabnolim,0.201,0.022,0,,0.388,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.15,3,chuffed,tabnolim,0.091,0.269,0,,0.932,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,2,chuffed,tabnolim,0.023,0.026,0,,0.216,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,2,minion,tab,0.035538,0.025,0,0.016946,0.162,1,0,588,0,7,0.001796,,,,
nlink-3,nlink-opt-3,opt.15,1,minion,tab,0.043799,0.06,0,0.020665,0.473,1,0,588,0,7,0.00121,,,,
nlink-3,nlink-opt-3,opt.15,3,chuffed,notab,1.074,,0,,0.345,1,0,9173,0,,,,,,8855
nlink-3,nlink-opt-3,opt.15,1,kissat,tab,0.09000000000000001,0.026,0,,0.814,1,0,321.0,0,,,0,120411,30057,
nlink-3,nlink-opt-3,opt.12,3,ortools,tabnolim,10.817,0.026,0,,0.188,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.12,2,chuffed,tab,0.024,0.029,0,,0.438,1,0,91,0,,,,,,50
nlink-3,nlink-opt-3,opt.15,4,chuffed,notab,1.222,,0,,0.424,1,0,9173,0,,,,,,8855
nlink-3,nlink-opt-3,opt.15,2,chuffed,tab,0.084,0.034,0,,0.428,1,0,383,0,,,,,,296
nlink-3,nlink-opt-3,opt.12,2,ortools,tabnolim,10.377,0.017,0,,0.253,1,0,,0,,,,,,10
nlink-3,nlink-opt-3,opt.15,1,ortools,tab,1.219,0.014,0,,0.301,1,0,,0,,,,,,140
nlink-3,nlink-opt-3,opt.15,1,gecode,tab,0.155,0.217,0,,0.91,1,0,1136,0,,,,,,557
nlink-3,nlink-opt-3,opt.12,4,kissmdd,notab,0.07,,0,,0.64,1,0,9259.0,0,,,0,5486,845,
nlink-3,nlink-opt-3,opt.12,4,gecode,tab,0.072,0.009,0,,0.569,1,0,186,0,,,,,,84
